,date,^spx_zamkniecie,aapl.us_zamkniecie,mcd.us_zamkniecie,msft.us_zamkniecie
1840,2007-05-01,1486.3,3.02827,35.1378,23.7221
1841,2007-05-02,1495.92,3.05688,35.7683,24.0537
1842,2007-05-03,1502.39,3.05708,35.6856,24.3356
1843,2007-05-04,1505.62,3.06904,35.6925,24.012
1844,2007-05-07,1509.48,3.16375,35.3946,24.1311
1845,2007-05-08,1507.72,3.19854,35.2637,24.159
1846,2007-05-09,1512.58,3.25317,35.6364,24.1758
1847,2007-05-10,1491.47,3.26763,35.7515,24.027
1848,2007-05-11,1505.85,3.3104,36.2148,24.2701
1849,2007-05-14,1503.15,3.32945,36.2009,24.3356
1850,2007-05-15,1501.19,3.27332,36.6593,24.2791
1851,2007-05-16,1514.14,3.26763,37.1609,24.4151
1852,2007-05-17,1512.75,3.33203,37.3674,24.3426
1853,2007-05-18,1522.75,3.34918,37.4186,24.2244
1854,2007-05-21,1525.1,3.40841,37.3754,24.3982
1855,2007-05-22,1524.12,3.45676,37.5386,24.1163
1856,2007-05-23,1522.28,3.43752,36.8757,24.027
1857,2007-05-24,1507.51,3.36962,36.439,23.7092
1858,2007-05-25,1515.73,3.45905,36.3928,23.9514
1859,2007-05-29,1518.11,3.48119,36.1882,24.1927
1860,2007-05-30,1530.23,3.61627,35.9167,24.4449
1861,2007-05-31,1530.62,3.68955,36.1448,24.1163
1862,2007-06-01,1536.34,3.60431,36.4321,24.0358
1863,2007-06-04,1539.18,3.69433,36.5364,24.1311
1864,2007-06-05,1530.95,3.7349,36.3584,24.027
1865,2007-06-06,1517.38,3.76382,36.2089,23.7995
1866,2007-06-07,1490.72,3.77589,35.903,23.2783
1867,2007-06-08,1507.67,3.79004,36.7616,23.6129
1868,2007-06-11,1509.12,3.65884,36.6445,23.5891
1869,2007-06-12,1493.0,3.66512,36.8098,23.4551
1870,2007-06-13,1515.67,3.57699,37.3193,23.877
1871,2007-06-14,1522.97,3.61547,37.3595,23.9852
1872,2007-06-15,1532.91,3.66841,37.3016,23.9594
1873,2007-06-18,1531.05,3.80778,37.4668,23.9763
1874,2007-06-19,1533.7,3.76442,37.5238,23.9337
1875,2007-06-20,1512.84,3.70061,36.7016,23.5811
1876,2007-06-21,1522.19,3.77159,36.5157,23.744
1877,2007-06-22,1502.56,3.74498,36.0515,23.1712
1878,2007-06-25,1497.74,3.72394,36.6819,23.1712
1879,2007-06-26,1492.89,3.64209,37.0015,23.1949
1880,2007-06-27,1506.34,3.71078,36.7075,23.469
1881,2007-06-28,1505.71,3.6704,36.3584,23.4391
1882,2007-06-29,1503.35,3.71477,36.2934,23.1572
1883,2007-07-02,1519.43,3.69214,36.738,23.3667
1884,2007-07-03,1524.87,3.87179,36.7557,23.5891
1885,2007-07-05,1525.4,4.04088,36.615,23.5652
1886,2007-07-06,1530.44,4.02782,36.7734,23.5494
1887,2007-07-09,1531.85,3.968,36.5669,23.469
1888,2007-07-10,1510.12,4.02961,35.9935,23.0451
1889,2007-07-11,1518.76,4.0308,36.265,23.1712
1890,2007-07-12,1547.7,4.08085,36.9297,23.6278
1891,2007-07-13,1552.5,4.19331,37.1187,23.4303
1892,2007-07-16,1549.52,4.20378,37.2533,23.5961
1893,2007-07-17,1549.37,4.22861,37.2947,24.1758
1894,2007-07-18,1546.17,4.20428,37.3241,24.2939
1895,2007-07-19,1553.08,4.2619,37.6596,24.7576
1896,2007-07-20,1534.1,4.37665,37.2445,24.4846
1897,2007-07-23,1541.57,4.37475,37.5386,24.5083
1898,2007-07-24,1511.04,4.10568,36.8589,24.2017
1899,2007-07-25,1518.09,4.17906,36.439,24.1311
1900,2007-07-26,1482.66,4.44465,35.3946,23.5574
1901,2007-07-27,1458.95,4.37935,34.8643,23.0917
1902,2007-07-30,1473.91,4.30587,34.5987,23.1006
1903,2007-07-31,1455.27,4.01127,34.227,22.781
1904,2007-08-01,1465.81,4.10996,34.5122,23.0212
1905,2007-08-02,1472.2,4.15433,35.0276,23.1949
1906,2007-08-03,1433.06,4.01356,34.6922,22.7562
1907,2007-08-06,1467.67,4.11834,35.3639,23.2089
1908,2007-08-07,1476.71,4.11066,35.5577,23.2189
1909,2007-08-08,1497.49,4.07935,35.9591,23.5722
1910,2007-08-09,1453.09,3.84837,35.6993,23.0212
1911,2007-08-10,1453.64,3.8053,35.3295,22.5566
1912,2007-08-13,1452.92,3.89024,34.8299,22.495
1913,2007-08-14,1426.54,3.77529,34.3923,22.2141
1914,2007-08-15,1406.7,3.64987,34.0087,22.0771
1915,2007-08-16,1411.27,3.56343,34.3696,21.8528
1916,2007-08-17,1445.94,3.71527,34.0146,22.1981
1917,2007-08-20,1445.55,3.71975,34.5269,22.2061
1918,2007-08-21,1447.12,3.88346,34.6578,22.0533
1919,2007-08-22,1464.07,4.0344,35.2961,22.1754
1920,2007-08-23,1462.5,3.98983,35.6444,22.2399
1921,2007-08-24,1479.37,4.11954,35.8351,22.639
1922,2007-08-27,1466.79,4.02612,35.3709,22.3898
1923,2007-08-28,1432.36,3.86122,34.7788,21.9461
1924,2007-08-29,1463.76,4.08135,35.1722,22.4633
1925,2007-08-30,1457.64,4.14745,34.9165,22.3551
1926,2007-08-31,1473.99,4.21495,35.2146,22.5726
1927,2007-09-04,1489.42,4.38921,35.5046,22.639
1928,2007-09-05,1472.29,4.1636,35.2086,22.3809
1929,2007-09-06,1478.55,4.11046,35.5813,22.7135
1930,2007-09-07,1453.55,4.01127,35.2086,22.3481
1931,2007-09-10,1451.7,4.16181,35.8587,22.3809
1932,2007-09-11,1471.49,4.12542,37.0095,22.7303
1933,2007-09-12,1471.56,4.16629,36.6101,22.7303
1934,2007-09-13,1483.95,4.17736,38.824,22.912
1935,2007-09-14,1484.25,4.22571,39.6492,22.8197
1936,2007-09-17,1476.65,4.21265,39.071,22.5646
1937,2007-09-18,1519.78,4.29041,39.3403,22.7303
1938,2007-09-19,1529.03,4.28503,39.6198,22.5288
1939,2007-09-20,1518.75,4.27127,39.2321,22.3293
1940,2007-09-21,1525.75,4.38891,39.181,22.503
1941,2007-09-24,1517.73,4.51443,39.2982,22.8495
1942,2007-09-25,1517.21,4.66297,38.7198,23.2189
1943,2007-09-26,1525.42,4.65121,39.181,23.1772
1944,2007-09-27,1531.38,4.70415,39.0129,23.1712
1945,2007-09-28,1526.75,4.67175,38.9441,23.1493
1946,2007-10-01,1547.04,4.75948,40.0495,23.3925
1947,2007-10-02,1546.63,4.82409,40.0073,23.3359
1948,2007-10-03,1539.59,4.80754,40.1195,23.1403
1949,2007-10-04,1542.84,4.75649,40.0702,23.3439
1950,2007-10-05,1557.59,4.91501,40.3052,23.4481
1951,2007-10-08,1552.58,5.11231,40.6653,23.4481
1952,2007-10-09,1565.15,5.11061,41.0282,23.6448
1953,2007-10-10,1562.47,5.07722,40.7754,23.7529
1954,2007-10-11,1554.41,4.93914,40.2217,23.5018
1955,2007-10-12,1561.8,5.09197,40.7695,23.7092
1956,2007-10-15,1548.71,5.083,40.1774,23.6051
1957,2007-10-16,1538.53,5.16226,40.62,23.8254
1958,2007-10-17,1541.24,5.25975,40.7282,24.423
1959,2007-10-18,1540.08,5.28169,40.6053,24.4846
1960,2007-10-19,1500.63,5.18797,40.3436,23.7092
1961,2007-10-22,1506.33,5.3085,40.0574,23.9763
1962,2007-10-23,1519.59,5.66741,40.7341,24.2791
1963,2007-10-24,1515.88,5.66083,40.863,24.555
1964,2007-10-25,1514.4,5.56453,41.5219,25.1369
1965,2007-10-26,1535.28,5.62315,41.8081,27.5254
1966,2007-10-29,1540.98,5.63501,42.3137,27.163
1967,2007-10-30,1531.02,5.69284,42.3137,27.9513
1968,2007-10-31,1549.38,5.78306,42.7149,28.9282
1969,2007-11-01,1508.44,5.70599,42.1838,29.1187
1970,2007-11-02,1509.65,5.71945,42.1995,29.1187
1971,2007-11-05,1502.17,5.66811,42.6657,28.8598
1972,2007-11-06,1520.27,5.83869,42.7149,28.6085
1973,2007-11-07,1475.62,5.6714,41.7422,27.9067
1974,2007-11-08,1474.77,5.34131,42.4513,27.2951
1975,2007-11-09,1453.7,5.03484,41.6941,26.5009
1976,2007-11-12,1439.18,4.68132,41.8553,26.2279
1977,2007-11-13,1481.05,5.17422,40.8304,27.0787
1978,2007-11-14,1470.58,5.05727,40.5443,26.6607
1979,2007-11-15,1451.15,5.00204,40.8855,26.5256
1980,2007-11-16,1458.74,5.06545,41.5642,26.7878
1981,2007-11-19,1433.27,4.99157,41.9025,26.6845
1982,2007-11-20,1439.7,5.14002,41.814,27.17
1983,2007-11-21,1416.77,5.12796,40.9927,26.8969
1984,2007-11-23,1440.7,5.22237,41.2711,26.8027
1985,2007-11-26,1407.22,5.25288,40.6269,25.9053
1986,2007-11-27,1428.23,5.32197,41.0852,25.9757
1987,2007-11-28,1469.02,5.48697,41.4501,26.479
1988,2007-11-29,1469.72,5.61028,41.7225,26.3946
1989,2007-11-30,1481.14,5.54718,41.8081,26.4016
1990,2007-12-03,1472.42,5.44569,42.7789,25.8655
1991,2007-12-04,1462.79,5.4738,42.9235,25.7503
1992,2007-12-05,1485.01,5.64737,42.5508,26.8335
1993,2007-12-06,1507.34,5.78306,43.1025,27.1472
1994,2007-12-07,1504.66,5.91526,43.0178,27.1332
1995,2007-12-10,1515.96,5.91296,44.2649,27.312
1996,2007-12-11,1477.65,5.74009,45.1403,26.7948
1997,2007-12-12,1486.59,5.81028,44.0889,27.0866
1998,2007-12-13,1488.41,5.83988,43.9817,27.6723
1999,2007-12-14,1467.95,5.79593,43.7299,27.7438
2000,2007-12-17,1445.9,5.61398,42.7306,27.0211
2001,2007-12-18,1454.98,5.57051,42.7789,27.2951
2002,2007-12-19,1453.0,5.57489,42.0786,27.3368
2003,2007-12-20,1460.12,5.69902,42.0363,27.9067
2004,2007-12-21,1484.46,5.9038,42.9235,28.3355
2005,2007-12-24,1496.45,6.05234,43.127,28.7405
2006,2007-12-26,1497.66,6.05692,42.8183,28.7664
2007,2007-12-27,1476.27,6.04566,42.3205,28.2639
2008,2007-12-28,1478.49,6.08335,42.5448,28.3832
2009,2007-12-31,1468.36,6.03081,42.1248,27.9761
2010,2008-01-02,1447.16,5.93151,41.5425,27.6723
2011,2008-01-03,1447.16,5.9345,41.4226,27.7924
2012,2008-01-04,1411.63,5.48138,40.7912,27.0132
2013,2008-01-07,1416.18,5.40781,41.4924,27.1958
2014,2008-01-08,1390.19,5.214,40.8167,26.2825
2015,2008-01-09,1409.13,5.46124,41.0931,27.0657
2016,2008-01-10,1420.33,5.41917,41.5946,26.9755
2017,2008-01-11,1401.02,5.25766,38.8398,26.6458
2018,2008-01-14,1416.25,5.4432,39.2982,27.0211
2019,2008-01-15,1380.95,5.1461,38.4425,26.7153
2020,2008-01-16,1373.2,4.85978,37.4756,26.1117
2021,2008-01-17,1333.25,4.89777,37.1678,26.0174
2022,2008-01-18,1325.19,4.91251,37.4668,25.937
2023,2008-01-22,1310.5,4.73745,37.5022,25.1369
2024,2008-01-23,1338.6,4.23379,37.9025,25.0912
2025,2008-01-24,1352.07,4.12841,38.6126,26.1266
2026,2008-01-25,1330.61,3.95753,38.6814,25.8804
2027,2008-01-28,1353.96,3.95753,36.5157,25.7116
2028,2008-01-29,1362.3,4.00499,36.2875,25.6143
2029,2008-01-30,1355.81,4.02412,36.4744,25.3016
2030,2008-01-31,1378.55,4.12143,38.3126,25.6143
2031,2008-02-01,1395.42,4.07208,38.769,23.9187
2032,2008-02-04,1380.82,4.00837,38.524,23.7221
2033,2008-02-05,1336.64,3.93849,38.4966,22.8425
2034,2008-02-06,1326.45,3.71357,38.4178,22.4126
2035,2008-02-07,1336.91,3.69134,38.9411,22.092
2036,2008-02-08,1331.29,3.82044,39.7849,22.4405
2037,2008-02-11,1339.13,3.94128,40.026,22.1664
2038,2008-02-12,1348.86,3.8016,40.3052,22.2697
2039,2008-02-13,1367.21,3.93968,40.499,22.7562
2040,2008-02-14,1348.86,3.88006,39.7397,22.3968
2041,2008-02-15,1349.99,3.79433,39.5381,22.3293
2042,2008-02-19,1348.78,3.71856,39.8086,22.1357
2043,2008-02-20,1360.03,3.76911,40.1843,22.1754
2044,2008-02-21,1342.53,3.70031,39.4939,22.0771
2045,2008-02-22,1353.11,3.63581,39.8194,21.7485
2046,2008-02-25,1371.8,3.64498,40.0771,21.8765
2047,2008-02-26,1381.29,3.62773,40.3643,22.2975
2048,2008-02-27,1380.02,3.74398,39.5617,22.2061
2049,2008-02-28,1367.68,3.95454,39.0571,21.9461
2050,2008-02-29,1330.63,3.80579,38.6903,21.3653
2051,2008-03-03,1331.34,3.70599,38.0117,21.2065
2052,2008-03-04,1326.75,3.79403,38.347,21.6771
2053,2008-03-05,1333.7,3.78964,38.5694,22.0851
2054,2008-03-06,1304.34,3.68117,37.9231,21.6622
2055,2008-03-07,1293.37,3.72075,37.3754,21.9004
2056,2008-03-10,1273.37,3.64369,38.4689,22.0384
2057,2008-03-11,1320.65,3.87678,38.7926,23.0064
2058,2008-03-12,1308.77,3.8367,38.3943,22.495
2059,2008-03-13,1315.48,3.89462,39.2481,22.4861
2060,2008-03-14,1288.14,3.85455,39.1683,21.9669
2061,2008-03-17,1276.6,3.85883,38.8113,22.2399
2062,2008-03-18,1330.74,4.04336,39.2204,23.1176
2063,2008-03-19,1298.42,3.94756,38.3697,22.4861
2064,2008-03-20,1329.51,4.05693,38.9135,22.9289
2065,2008-03-24,1349.88,4.24884,39.8754,22.921
2066,2008-03-25,1352.99,4.29211,40.1843,22.8982
2067,2008-03-26,1341.13,4.41662,39.7575,22.4405
2068,2008-03-27,1325.76,4.26908,39.6492,22.0384
2069,2008-03-28,1315.22,4.35382,39.6689,21.9342
2070,2008-03-31,1322.7,4.36877,39.8754,22.2975
2071,2008-04-01,1370.18,4.55192,40.6938,23.1712
2072,2008-04-02,1367.53,4.4903,40.5158,22.912
2073,2008-04-03,1369.31,4.61492,40.2128,22.789
2074,2008-04-04,1370.4,4.66019,39.84,22.912
2075,2008-04-07,1372.54,4.74583,39.7929,22.912
2076,2008-04-08,1365.54,4.65351,39.9522,22.5893
2077,2008-04-09,1354.49,4.60974,39.8548,22.6996
2078,2008-04-10,1360.55,4.70534,39.9345,22.8733
2079,2008-04-11,1332.83,4.47934,39.6128,22.2221
2080,2008-04-14,1328.32,4.49888,39.7112,22.0464
2081,2008-04-15,1334.43,4.51742,40.0131,22.1981
2082,2008-04-16,1364.71,4.67903,40.8855,22.7483
2083,2008-04-17,1365.56,4.70386,40.9927,22.9597
2084,2008-04-18,1390.33,4.90235,41.6851,23.5722
2085,2008-04-21,1388.17,5.11949,41.9517,23.9008
2086,2008-04-22,1375.94,4.87682,41.7225,23.7668
2087,2008-04-23,1379.93,4.95877,41.9645,24.711
2088,2008-04-24,1388.82,5.14321,42.6029,24.9869
2089,2008-04-25,1397.84,5.16744,42.6657,23.4391
2090,2008-04-28,1396.37,5.2434,42.6087,22.781
2091,2008-04-29,1390.94,5.32934,43.0435,22.503
2092,2008-04-30,1385.59,5.29535,43.0435,22.4126
2093,2008-05-01,1409.34,5.47979,43.5608,23.1006
2094,2008-05-02,1413.9,5.5088,43.5805,22.9756
2095,2008-05-05,1407.49,5.62365,43.5244,22.8495
2096,2008-05-06,1418.26,5.68286,43.2509,23.3359
2097,2008-05-07,1392.57,5.61258,42.7642,23.2863
2098,2008-05-08,1397.68,5.63401,42.7366,22.9994
2099,2008-05-09,1388.28,5.58477,42.3588,23.0917
2100,2008-05-12,1403.58,5.72853,43.5244,23.5652
2101,2008-05-13,1403.04,5.78356,43.7378,23.3985
2102,2008-05-14,1408.66,5.6704,43.2165,23.5186
2103,2008-05-15,1423.57,5.77608,43.5175,23.9257
2104,2008-05-16,1425.35,5.71197,43.2824,23.5652
2105,2008-05-19,1426.63,5.58895,43.2225,23.1493
2106,2008-05-20,1413.4,5.65964,42.6727,22.5973
2107,2008-05-21,1390.71,5.42485,42.0284,22.1981
2108,2008-05-22,1394.35,5.39026,41.8494,22.372
2109,2008-05-23,1375.93,5.51568,41.279,22.0384
2110,2008-05-27,1385.35,5.67588,41.5495,22.3481
2111,2008-05-28,1390.84,5.69314,41.9645,22.1427
2112,2008-05-29,1398.26,5.68336,42.5281,22.2468
2113,2008-05-30,1400.38,5.74617,42.4149,22.2548
2114,2008-06-02,1385.67,5.66532,41.8632,21.8458
2115,2008-06-03,1377.65,5.64319,41.157,21.4576
2116,2008-06-04,1377.2,5.63801,41.458,21.6393
2117,2008-06-05,1404.05,5.76661,41.5081,22.2399
2118,2008-06-06,1360.68,5.65186,40.7213,21.5975
2119,2008-06-09,1361.76,5.52884,42.4081,21.7752
2120,2008-06-10,1358.44,5.65186,42.7366,21.9182
2121,2008-06-11,1335.49,5.50491,42.0058,21.3096
2122,2008-06-12,1339.87,5.27461,42.4306,22.1904
2123,2008-06-13,1360.03,5.2474,42.8644,22.8425
2124,2008-06-16,1360.14,5.38388,42.8575,22.7303
2125,2008-06-17,1350.93,5.52316,42.3364,22.631
2126,2008-06-18,1337.81,5.4422,41.6223,22.3631
2127,2008-06-19,1342.83,5.5074,41.8947,22.7303
2128,2008-06-20,1317.93,5.33613,41.0429,22.1834
2129,2008-06-23,1318.0,5.27133,40.7606,21.9759
2130,2008-06-24,1314.29,5.27441,40.7695,21.7912
2131,2008-06-25,1321.97,5.40053,41.5081,22.2777
2132,2008-06-26,1283.15,5.12217,40.3643,21.8061
2133,2008-06-27,1278.38,5.17771,40.3987,21.7088
2134,2008-06-30,1280.0,5.09815,40.199,21.6145
2135,2008-07-01,1284.91,5.31798,40.9642,21.1132
2136,2008-07-02,1261.52,5.12019,41.0636,20.3348
2137,2008-07-03,1262.9,5.1789,40.8914,20.4132
2138,2008-07-07,1252.31,5.33273,41.0154,20.453
2139,2008-07-08,1273.7,5.46583,41.8425,20.3111
2140,2008-07-09,1244.69,5.30482,42.3658,19.8265
2141,2008-07-10,1253.39,5.3776,41.7855,19.9952
2142,2008-07-11,1239.49,5.25437,40.9859,19.8415
2143,2008-07-14,1228.3,5.29365,41.5357,19.7629
2144,2008-07-15,1214.91,5.16424,41.8721,20.5453
2145,2008-07-16,1245.36,5.26175,43.0178,21.4199
2146,2008-07-17,1260.32,5.23024,43.1654,21.6225
2147,2008-07-18,1260.68,5.02717,43.2165,20.3188
2148,2008-07-21,1260.0,5.06246,42.7238,20.1481
2149,2008-07-22,1277.0,4.93306,42.9874,20.2732
2150,2008-07-23,1282.19,5.06126,42.6579,20.7667
2151,2008-07-24,1252.54,4.84143,41.7382,19.9864
2152,2008-07-25,1257.76,4.93564,41.9389,20.5533
2153,2008-07-28,1234.37,4.70056,41.3194,20.0389
2154,2008-07-29,1263.2,4.78212,42.6884,20.5135
2155,2008-07-30,1284.26,4.86706,43.2225,20.6108
2156,2008-07-31,1267.38,4.83904,42.7493,20.2097
2157,2008-08-01,1260.31,4.76945,42.7366,19.9864
2158,2008-08-04,1249.01,4.66477,43.2963,19.8632
2159,2008-08-05,1284.88,4.89019,44.5689,20.594
2160,2008-08-06,1289.19,4.99935,44.4332,21.2313
2161,2008-08-07,1266.07,4.98011,44.2335,21.5231
2162,2008-08-08,1296.32,5.16126,46.9559,22.1
2163,2008-08-11,1305.32,5.28369,47.1575,21.9272
2164,2008-08-12,1289.59,5.38058,45.7176,22.092
2165,2008-08-13,1285.83,5.45856,44.8885,21.9342
2166,2008-08-14,1292.93,5.45884,45.4758,21.9342
2167,2008-08-15,1298.2,5.34959,45.4974,21.8528
2168,2008-08-18,1278.6,5.33941,45.2564,21.7575
2169,2008-08-19,1266.69,5.28269,44.6565,21.4666
2170,2008-08-20,1274.54,5.35277,44.6368,21.4428
2171,2008-08-21,1277.72,5.30622,44.5522,21.3583
2172,2008-08-22,1292.2,5.38228,45.3459,21.8765
2173,2008-08-25,1266.84,5.25308,44.3899,21.7336
2174,2008-08-26,1271.51,5.28598,44.4253,21.4288
2175,2008-08-27,1281.66,5.31778,44.3899,21.6552
2176,2008-08-28,1300.68,5.28917,44.9682,21.952
2177,2008-08-29,1282.83,5.16056,44.3289,21.4428
2178,2008-09-02,1277.58,5.05927,44.981,21.2929
2179,2008-09-03,1274.98,5.0825,44.1342,21.1389
2180,2008-09-04,1236.83,4.90803,42.9166,20.708
2181,2008-09-05,1242.31,4.87633,43.1192,20.1561
2182,2008-09-08,1267.79,4.80754,44.6298,20.5215
2183,2008-09-09,1224.51,4.61722,45.1806,20.5065
2184,2008-09-10,1232.04,4.61492,45.1886,20.7747
2185,2008-09-11,1249.05,4.64742,46.1622,21.4815
2186,2008-09-12,1251.7,4.53397,45.8042,21.7008
2187,2008-09-15,1192.7,4.27296,45.5653,21.0724
2188,2008-09-16,1213.6,4.25861,45.9704,20.4221
2189,2008-09-17,1156.39,3.89094,44.7066,19.3043
2190,2008-09-18,1206.51,4.08185,45.7324,19.8484
2191,2008-09-19,1255.08,4.28991,45.7472,19.7709
2192,2008-09-22,1207.09,3.98913,44.74,19.9546
2193,2008-09-23,1188.22,3.86202,44.1725,19.9864
2194,2008-09-24,1185.87,3.91865,43.9217,20.2097
2195,2008-09-25,1209.18,4.01675,44.5246,20.9077
2196,2008-09-26,1213.27,3.90349,45.1886,21.5311
2197,2008-09-29,1106.42,3.20452,43.0178,19.6508
2198,2008-09-30,1166.36,3.46005,44.1184,20.9692
2199,2008-10-01,1161.06,3.32227,45.5189,20.8094
2200,2008-10-02,1114.28,3.0476,44.2482,20.6257
2201,2008-10-03,1099.23,2.95419,43.0651,20.6843
2202,2008-10-06,1056.89,2.98778,40.863,19.5743
2203,2008-10-07,996.23,2.71462,39.3059,18.254
2204,2008-10-08,984.94,2.73347,38.1897,18.0802
2205,2008-10-09,909.92,2.70126,37.2386,17.5223
2206,2008-10-10,899.22,2.94711,38.1484,16.8929
2207,2008-10-13,1003.35,3.35626,40.9348,20.0389
2208,2008-10-14,998.01,3.16883,40.0574,18.939
2209,2008-10-15,907.84,2.9825,36.8589,17.8062
2210,2008-10-16,946.43,3.10203,38.9411,19.0084
2211,2008-10-17,940.55,2.96485,38.4689,18.803
2212,2008-10-20,985.4,2.99676,40.6426,19.4274
2213,2008-10-21,955.05,2.7854,39.4181,18.3562
2214,2008-10-22,896.78,2.94851,38.7404,16.9197
2215,2008-10-23,908.11,2.99018,39.7397,17.5373
2216,2008-10-24,876.77,2.93495,37.9369,17.2543
2217,2008-10-27,848.92,2.80355,37.0095,16.6437
2218,2008-10-28,940.51,3.04192,40.4852,18.1498
2219,2008-10-29,930.09,3.18259,40.8855,18.0733
2220,2008-10-30,954.09,3.38069,41.3793,17.7815
2221,2008-10-31,968.75,3.27591,41.4226,17.5442
2222,2008-11-03,966.3,3.25617,40.7754,17.7735
2223,2008-11-04,1005.75,3.37929,41.3124,18.4862
2224,2008-11-05,952.77,3.1444,40.0417,17.3496
2225,2008-11-06,904.88,3.0166,38.7336,16.4095
2226,2008-11-07,930.99,2.99048,39.662,16.8929
2227,2008-11-10,919.21,2.9189,40.3859,16.736
2228,2008-11-11,898.95,2.8853,40.2491,16.6615
2229,2008-11-12,852.3,2.74343,38.6274,15.9517
2230,2008-11-13,911.29,2.93694,40.2217,16.6983
2231,2008-11-14,873.29,2.74692,40.1332,15.7602
2232,2008-11-17,850.75,2.68312,39.7624,15.1844
2233,2008-11-18,859.12,2.73725,40.4046,15.4167
2234,2008-11-19,806.58,2.62689,39.6433,14.3713
2235,2008-11-20,752.44,2.45033,37.8317,13.7737
2236,2008-11-21,800.03,2.51443,39.4318,15.4643
2237,2008-11-24,851.81,2.82957,39.6906,16.2605
2238,2008-11-25,857.39,2.76446,40.62,15.7055
2239,2008-11-26,887.68,2.89238,41.4019,16.0996
2240,2008-11-28,896.24,2.82099,42.0058,15.8872
2241,2008-12-01,816.21,2.70744,40.1626,14.6245
2242,2008-12-02,848.81,2.81471,40.7912,15.0464
2243,2008-12-03,870.74,2.9197,42.5802,15.6113
2244,2008-12-04,845.22,2.78261,43.5037,15.0146
2245,2008-12-05,876.07,2.86147,44.8452,15.6113
2246,2008-12-08,909.7,3.03594,43.5608,16.5108
2247,2008-12-09,888.67,3.04661,42.6727,16.185
2248,2008-12-10,899.24,2.98948,44.0889,16.193
2249,2008-12-11,873.59,2.89238,43.5244,15.2786
2250,2008-12-12,879.73,2.99148,43.3227,15.2091
2251,2008-12-15,868.57,2.8848,43.3955,14.9629
2252,2008-12-16,913.18,2.90514,44.9889,15.8019
2253,2008-12-17,904.42,2.71462,44.7833,15.4504
2254,2008-12-18,885.28,2.72269,43.8264,15.1704
2255,2008-12-19,887.88,2.74024,43.132,15.0225
2256,2008-12-22,871.63,2.61004,43.9011,15.0681
2257,2008-12-23,863.16,2.62968,43.3671,15.1535
2258,2008-12-24,868.15,2.5895,43.8184,15.0612
2259,2008-12-26,872.8,2.61224,43.6621,15.0304
2260,2008-12-29,869.42,2.63686,43.1742,14.8984
2261,2008-12-30,890.64,2.62689,44.148,15.1982
2262,2008-12-31,903.25,2.59867,44.4666,15.2728
2263,2009-01-02,931.8,2.76298,45.582,15.9756
2264,2009-01-05,927.45,2.87941,45.4471,16.1236
2265,2009-01-06,934.7,2.83176,44.4332,16.3121
2266,2009-01-07,906.65,2.77114,43.789,15.3293
2267,2009-01-08,909.73,2.82199,43.2746,15.8107
2268,2009-01-09,890.35,2.75709,42.953,15.3383
2269,2009-01-12,870.26,2.69877,43.0178,15.2955
2270,2009-01-13,871.79,2.67015,42.4149,15.5754
2271,2009-01-14,842.62,2.59788,40.9927,15.0007
2272,2009-01-15,843.74,2.53856,41.458,15.1198
2273,2009-01-16,850.12,2.50625,42.6657,15.489
2274,2009-01-20,805.22,2.38074,40.8089,14.5202
2275,2009-01-21,840.24,2.52191,41.9714,15.2251
2276,2009-01-22,827.5,2.6892,41.9851,13.443
2277,2009-01-23,831.95,2.6892,41.3635,13.5145
2278,2009-01-26,836.57,2.72927,41.7569,13.8531
2279,2009-01-27,845.71,2.76218,41.8425,13.8749
2280,2009-01-28,874.09,2.86765,42.3284,14.1737
2281,2009-01-29,845.14,2.83116,41.5721,13.8212
2282,2009-01-30,825.88,2.74393,41.4855,13.4361
2283,2009-02-02,825.44,2.7858,41.4019,14.0089
2284,2009-02-03,838.51,2.83046,42.1022,14.5331
2285,2009-02-04,832.23,2.84782,41.3715,14.6392
2286,2009-02-05,845.85,2.93774,41.7295,14.9629
2287,2009-02-06,868.6,3.03594,41.8022,15.4504
2288,2009-02-09,869.89,3.12098,42.1995,15.2728
2289,2009-02-10,827.16,2.97852,40.9564,14.7704
2290,2009-02-11,833.74,2.94731,40.8167,15.0951
2291,2009-02-12,835.19,3.02209,40.7282,15.1367
2292,2009-02-13,826.84,3.01859,40.62,15.0007
2293,2009-02-17,789.17,2.87783,39.8145,14.2153
2294,2009-02-18,788.42,2.87283,40.3358,14.2363
2295,2009-02-19,778.94,2.75898,39.546,14.0744
2296,2009-02-20,770.05,2.77653,39.0197,14.1429
2297,2009-02-23,743.33,2.64683,38.5173,13.5234
2298,2009-02-24,773.14,2.74722,39.1576,13.4917
2299,2009-02-25,764.9,2.77524,38.8172,13.3239
2300,2009-02-26,752.83,2.71532,37.3241,12.9029
2301,2009-02-27,735.09,2.71931,37.3595,12.6895
2302,2009-03-02,700.82,2.67783,37.0743,12.4056
2303,2009-03-03,696.33,2.6895,37.4884,12.477
2304,2009-03-04,712.87,2.77574,38.0038,12.6647
2305,2009-03-05,682.55,2.70455,36.3662,11.9996
2306,2009-03-06,683.38,2.59698,37.2672,12.0085
2307,2009-03-09,676.53,2.53018,37.4108,11.9043
2308,2009-03-10,719.6,2.69777,37.6094,12.9496
2309,2009-03-11,721.36,2.82119,36.4872,13.443
2310,2009-03-12,750.74,2.93395,37.3016,13.3675
